"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00026627","1947-02","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","6","0.0",",6","2",",6","0",",6","0",",6","28",",6","0",",6","9",",6","28",",6","21",",6","0",",6","0",",6","","","","","","","-42.2",",6,02,","127",",,6,25,+","0",",T,6,26,+","0.5",",,6,15,+","3.9",",6,26,","5356.8","6","838.5",",6","1.0",",,,6","0",",T,,6","-11.61",",6","-8.01",",,,6","-15.21",",,,6","","","","","","","","","","","",""
"USW00026627","1947-03","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","6","0.0",",6","2",",6","0",",6","0",",6","31",",6","1",",6","23",",6","31",",6","27",",6","0",",6","0",",6","","","","","","","-31.7",",6,14,+","102",",,6,28,+","25",",,6,20,","0.5",",,6,21,+","2.8",",6,18,","6417.6","6","1060.8",",6","1.0",",,,6","25",",,,6","-15.89",",6","-10.97",",,,6","-20.80",",,,6","","","","","","","","","","","",""
"USW00026627","1947-04","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","6","0.0",",6","1",",6","0",",6","0",",6","","","0",",6","0",",6","30",",6","11",",6","0",",6","0",",6","","","","","","","-16.1",",6,02,","","","0",",T,6,30,+","0.3",",,6,23,","7.8",",6,28,","7067.1","6","649.5",",6","0.3",",,,6","0",",T,,6","-3.32",",6","0.58",",,,6","-7.22",",,,6","","","","","","","","","","","",""
"USW00026627","1947-05","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","6","0.0",",6","4",",6","1",",6","0",",6","","","0",",6","0",",6","6",",6","2",",6","1",",6","0",",6","","","","","","","-9.4",",6,03,","","","0",",T,6,17,+","5.6",",,6,15,","21.1",",6,28,","7463.6","6","396.5",",6","7.9",",,,6","0",",T,,6","5.54",",6","9.76",",,,6","1.32",",,,6","","","","","","","","","","","",""
"USW00026627","1947-06","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","6","0.0",",6","6",",6","2",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","1",",6","0",",6","","","","","","","2.8",",6,01,","","","0",",,6,30,+","3.6",",,6,23,","21.7",",6,19,","7687.6","6","224.0",",6","7.8",",,,6","0",",,,6","10.87",",6","15.10",",,,6","6.63",",,,6","","","","","","","","","","","",""
"USW00026627","1947-07","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","1.9","6","1.9",",6","15",",6","5",",6","0",",6","","","","","0",",6","0",",6","0",",6","5",",6","0",",6","","","","","","","2.2",",6,09,","","","","","12.2",",,6,07,","25.6",",6,20,","173.9","6","173.9",",6","43.5",",,,6","","","12.79",",6","16.98",",,,6","8.60",",,,6","","","","","","","","","","","",""
"USW00026627","1947-08","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","1.9","6","0.0",",6","17",",6","6",",6","1",",6","0",",6","0",",6","0",",6","1",",6","0",",6","2",",6","0",",6","","","","","","","0.0",",6,17,","0",",,6,31,+","0",",,6,31,+","26.7",",,6,26,","21.7",",6,25,","432.4","6","258.5",",6","80.8",",,,6","0",",,,6","9.99",",6","13.35",",,,6","6.64",",,,6","","","","","","","","","","","",""
"USW00026627","1947-09","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","1.9","6","0.0",",6","14",",6","5",",6","0",",6","","","0",",6","0",",6","9",",6","0",",6","0",",6","0",",6","","","","","","","-6.7",",6,30,","","","0",",,6,30,+","8.9",",,6,16,","13.9",",6,27,","820.9","6","388.5",",6","41.6",",,,6","0",",,,6","5.38",",6","8.94",",,,6","1.82",",,,6","","","","","","","","","","","",""
"USW00026627","1947-10","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","1.9","6","0.0",",6","9",",6","3",",6","0",",6","","","2",",6","3",",6","28",",6","19",",6","0",",6","0",",6","","","","","","","-20.0",",6,29,","","","41",",,6,18,","4.3",",,6,03,","9.4",",6,08,","1507.3","6","686.4",",6","16.6",",,,6","97",",,,6","-3.81",",6","-0.22",",,,6","-7.40",",,,6","","","","","","","","","","","",""
"USW00026627","1947-11","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","1.9","6","0.0","2,6","5",",6","0",",6","0",",6","26",",6","5",",6","10","1,6","27","1,6","24","1,6","0","1,6","0","1,6","","","","","","","-25.0","1,6,14,","102",",,6,13,+","51",",,6,15,+","1.0",",,6,12,+","5.6","1,6,23,","2257.8","6","750.5","1,6","3.5",",,,6","180",",,,6","-8.32","2,6","-5.37","1,,,6","-11.27","1,,,6","","","","","","","","","","","",""
"USW00026627","1947-12","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","1.9","6","0.0","2,6","6",",6","0",",6","0",",6","14",",6","0",",6","8","1,6","30","1,6","29","1,6","0","1,6","0","1,6","","","","","","","-30.0","1,6,30,+","25",",,6,31,+","20",",,6,18,","0.8",",,6,28,","1.7","1,6,06,","3131.1","6","873.3","1,6","2.3",",,,6","43",",,,6","-11.99","2,6","-9.73","1,,,6","-14.24","1,,,6","","","","","","","","","","","",""
"USW00026627","1948-01","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","6","0.0",",6","2",",6","0",",6","0",",6","29",",6","1",",6","16",",6","31",",6","27",",6","0",",6","0",",6","","","","","","","-37.8",",6,10,+","51",",,6,29,+","25",",,6,17,","1.8",",,6,17,","1.7",",6,31,+","4214.2","6","1083.1",",6","2.1",",,,6","25",",,,6","-16.60",",6","-12.81",",,,6","-20.40",",,,6","","","","","","","","","","","",""
"USW00026627","1948-02","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","6","0.0","2,6","2",",6","0",",6","0",",6","29",",6","1",",6","16","1,6","28","1,6","26","1,6","0","1,6","0","1,6","","","","","","","-29.4","1,6,21,+","102",",,6,29,+","25",",,6,04,","0.5",",,6,04,","1.1","1,6,04,","5134.3","6","920.1","1,6","0.8",",,,6","61",",,,6","-15.52","2,6","-11.73","1,,,6","-19.32","1,,,6","","","","","","","","","","","",""
"USW00026627","1948-03","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","6","0.0",",6","11",",6","4",",6","0",",6","31",",6","6",",6","15",",6","31",",6","29",",6","0",",6","0",",6","","","","","","","-29.4",",6,21,","305",",,6,19,+","152",",,6,12,","11.4",",,6,12,","3.3",",6,27,","6094.4","6","960.1",",6","25.7",",,,6","329",",,,6","-12.64",",6","-7.75",",,,6","-17.52",",,,6","","","","","","","","","","","",""
"USW00026627","1948-04","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","6","0.0",",6","18",",6","3",",6","0",",6","29","1,6","4",",6","6",",6","29",",6","17",",6","0",",6","0",",6","","","","","","","-23.3",",6,23,+","279","1,,6,10,","51",",,6,10,","3.3",",,6,26,","2.8",",6,25,","6795.4","6","701.0",",6","18.4",",,,6","139",",,,6","-5.03",",6","-2.14",",,,6","-7.93",",,,6","","","","","","","","","","","",""
"USW00026627","1948-05","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","6","0.0",",6","4",",6","0",",6","0",",6","","","0",",6","0",",6","21",",6","6",",6","0",",6","0",",6","","","","","","","-13.9",",6,04,+","","","0",",T,6,14,+","0.8",",,6,26,","15.0",",6,21,","7320.6","6","525.2",",6","1.7",",,,6","0",",T,,6","1.39",",6","5.71",",,,6","-2.92",",,,6","","","","","","","","","","","",""
"USW00026627","1948-06","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.6","6","0.6",",6","8",",6","4",",6","0",",6","","","","","0",",6","0",",6","0",",6","2",",6","0",",6","","","","","","","1.1",",6,06,+","","","","","6.9",",,6,12,","30.0",",6,18,","7577.3","6","256.7",",6","19.0",",,,6","","","9.80",",6","13.63",",,,6","5.96",",,,6","","","","","","","","","","","",""
"USW00026627","1948-07","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.6","6","0.0",",6","19",",6","10",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","0",",6","0",",6","14","","","","","","0.6",",6,09,","","","0",",,6,31,+","17.3",",,6,07,","18.9",",6,10,","228.8","6","228.8",",6","81.0",",,,6","0",",,,6","10.95",",6","13.42",",,,6","8.48",",,,6","","","","","","","","","","","",""
"USW00026627","1948-08","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.6","6","0.0",",6","15",",6","7",",6","0",",6","0",",6","0",",6","0",",6","3",",6","0",",6","1",",6","0",",6","13","","","","","","-0.6",",6,24,","0",",,6,31,+","0",",,6,31,+","17.8",",,6,04,","21.1",",6,12,","523.5","6","294.7",",6","64.1",",,,6","0",",,,6","8.83",",6","12.14",",,,6","5.51",",,,6","","","","","","","","","","","",""
"USW00026627","1948-09","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.6","6","0.0",",6","9",",6","2",",6","0",",6","0",",6","0",",6","0",",6","10",",6","0",",6","0",",6","0",",6","4","","","","","","-7.2",",6,26,","0",",T,6,23,","0",",T,6,27,+","7.1",",,6,04,","16.7",",6,07,","942.9","6","419.4",",6","21.1",",,,6","0",",T,,6","4.35",",6","7.39",",,,6","1.31",",,,6","","","","","","","","","","","",""
"USW00026627","1948-10","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.6","6","0.0",",6","5",",6","0",",6","0",",6","5",",6","3",",6","1",",6","31",",6","18",",6","0",",6","0",",6","1","","","","","","-17.8",",6,24,","76",",,6,31,+","25",",,6,29,+","1.0",",,6,07,","7.8",",6,03,","1613.7","6","670.8",",6","2.4",",,,6","95",",,,6","-3.31",",6","-0.06",",,,6","-6.55",",,,6","","","","","","","","","","","",""
"USW00026627","1948-11","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.6","6","0.0",",6","7",",6","0",",6","0",",6","30",",6","5",",6","17",",6","30",",6","28",",6","0",",6","0",",6","6","","","","","","-43.9",",6,30,","203",",,6,27,+","48",",,6,11,","1.5",",,6,12,","3.3",",6,10,","2649.7","6","1036.0",",6","4.7",",,,6","217",",,,6","-16.20",",6","-12.97",",,,6","-19.44",",,,6","","","","","","","","","","","",""
"USW00026627","1948-12","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.6","6","0.0",",6","8",",6","1",",6","0",",6","31",",6","7",",6","22",",6","31",",6","31",",6","0",",6","0",",6","5","","","","","","-43.9",",6,01,","533",",,6,31,+","91",",,6,24,","2.8",",,6,24,","-0.6",",6,18,","3770.3","6","1120.6",",6","7.8",",,,6","401",",,,6","-17.81",",6","-13.36",",,,6","-22.27",",,,6","","","","","","","","","","","",""
"USW00026627","1949-01","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",6","2",",6","0",",6","0",",6","31",",6","1",",6","17",",6","31",",6","27",",6","0",",6","0",",6","5","","","","","","-43.3",",6,02,","635",",,6,30,+","28",",,6,16,","1.3",",,6,18,","1.1",",6,31,","4831.0","0","1060.7",",6","1.8",",,,6","107",",,,6","-15.88",",6","-11.54",",,,6","-20.23",",,,6","","","","","","","","","","","",""
"USW00026627","1949-02","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",6","8",",6","1",",6","0",",6","28",",6","8",",6","18",",6","28",",6","28",",6","0",",6","0",",6","8","","","","","","-40.0",",6,16,+","1067",",,6,18,+","112",",,6,04,","4.8",",,6,04,","-2.2",",6,12,","5817.0","0","986.0",",6","15.7",",,,6","497",",,,6","-16.88",",6","-12.54",",,,6","-21.23",",,,6","","","","","","","","","","","",""
"USW00026627","1949-03","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",6","7",",6","1",",6","0",",6","31",",6","1",",6","6",",6","31",",6","13",",6","0",",6","0",",6","4","","","","","","-26.1",",6,30,","940",",,6,03,","25",",,6,24,","2.5",",,6,24,","5.0",",6,07,","6572.3","0","755.3",",6","4.8",",,,6","97",",,,6","-6.03",",6","-1.70",",,,6","-10.36",",,,6","","","","","","","","","","","",""
"USW00026627","1949-04","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",6","5",",6","1",",6","0",",6","30",",6","3",",6","8",",6","30",",6","18",",6","0",",6","0",",6","6","","","","","","-29.4",",6,02,","559",",,6,14,+","25",",,6,28,+","2.5",",,6,09,","7.8",",6,18,","7365.6","0","793.3",",6","4.3",",,,6","95",",,,6","-8.11",",6","-2.58",",,,6","-13.65",",,,6","","","","","","","","","","","",""
"USW00026627","1949-05","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",6","6",",6","2",",6","0",",6","22",",6","0",",6","0",",6","21",",6","6",",6","0",",6","0",",6","13","","","","","","-14.4",",6,06,+","305",",,X,07,+","0",",T,6,23,+","18.3",",,6,24,","18.9",",6,28,","7909.1","0","543.5",",6","27.6",",,,6","0",",T,,6","0.80",",6","4.97",",,,6","-3.37",",,,6","","","","","","","","","","","",""
"USW00026627","1949-06","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",6","13",",6","5",",6","0",",6","0",",6","0",",6","0",",6","1",",6","0",",6","0",",6","0",",6","12","","","","2","","0.0",",6,22,","0",",,X,30,+","0",",T,6,28,+","15.0",",,6,24,","15.6",",6,10,","8267.5","0","358.4",",6","48.3",",,,6","0",",T,,6","6.39",",6","9.32",",,,6","3.46",",,,6","","","","","","","","","","","",""
"USW00026627","1949-07","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.3","0","0.3",",6","12",",6","7",",6","0",",6","0",",6","0",",6","0",",6","0",",6","0",",6","3",",6","0",",6","14","","","","","","4.4",",6,07,+","0",",,X,31,+","0",",,6,31,+","15.0",",,6,22,","23.9",",6,14,+","191.1","0","191.1",",6","61.8",",,,6","0",",,,6","12.18",",6","15.62",",,,6","8.73",",,,6","","","","","","","","","","","",""
"USW00026627","1949-08","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.3","0","0.0",",6","25",",6","16",",6","0",",6","0",",6","0",",6","0",",6","0",",6","0",",6","0",",6","0",",6","14","","","","","","3.9",",6,03,","0",",,X,31,+","0",",,6,31,+","11.9",",,6,07,","20.0",",6,03,","418.2","0","227.1",",6","109.5",",,,6","0",",,,6","11.01",",6","13.49",",,,6","8.52",",,,6","","","","","","","","","","","",""
"USW00026627","1949-09","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.3","0","0.0",",0","16",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4","","","","","","0.6",",0,24,","0",",,0,30,+","0",",T,0,28,+","9.9",",,0,12,","19.4",",0,03,+","692.6","0","274.4",",0","31.2",",,,0","0",",T,,0","9.19",",0","12.85",",,,0","5.52",",,,0","","","","","","","","","","","",""
"USW00026627","1949-10","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.3","0","0.0",",0","9",",0","2",",0","0",",0","11",",0","1",",0","0",",0","27",",0","4",",0","0",",0","0",",0","2","","","","","","-10.0",",0,13,","76",",,0,10,+","51",",,0,05,","3.3",",,0,05,","8.3",",0,01,","1261.3","0","568.7",",0","10.6",",,,0","82",",,,0","-0.01",",0","2.80",",,,0","-2.82",",,,0","","","","","","","","","","","",""
"USW00026627","1949-11","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.3","0","0.0",",0","8",",0","0",",0","0",",0","19",",0","3",",0","3",",0","28",",0","22",",0","0",",0","0",",0","1","","","","","","-24.4",",0,30,","76",",,0,30,+","51",",,0,23,","1.3",",,0,27,","6.1",",0,19,","1978.7","0","717.4",",0","5.0",",,,0","117",",,,0","-5.58",",0","-2.99",",,,0","-8.17",",,,0","","","","","","","","","","","",""
"USW00026627","1949-12","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.3","0","0.0",",0","6",",0","0",",0","0",",0","31",",0","1",",0","20",",0","31",",0","31",",0","0",",0","0",",0","5","","","","","","-33.3",",0,24,","102",",,0,14,+","86",",,0,11,","1.8",",,0,18,+","-0.6",",0,12,","3065.5","0","1086.8",",0","6.7",",,,0","114",",,,0","-16.72",",0","-12.94",",,,0","-20.51",",,,0","","","","","","","","","","","",""
"USW00026627","1950-01","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","8",",0","3",",0","0",",0","31",",0","4",",0","14",",0","31",",0","30",",0","0",",0","0",",0","17","","","","","","-30.6",",0,05,","254",",,0,13,+","102",",,0,04,","3.8",",,0,04,","1.1",",0,03,","3977.1","0","911.6",",0","14.5",",,,0","216",",,,0","-11.07",",0","-5.82",",,,0","-16.33",",,,0","","","","","","","","","","","",""
"USW00026627","1950-02","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","2",",0","1",",0","0",",0","28",",0","1",",0","26",",0","28",",0","28",",0","0",",0","0",",0","3","","","","","","-41.1",",0,10,","178",",,0,28,+","25",",,0,05,","2.8",",,0,05,","-2.2",",0,01,","5136.2","0","1159.1",",0","4.3",",,,0","40",",,,0","-23.06",",0","-17.98",",,,0","-28.15",",,,0","","","","","","","","","","","",""
"USW00026627","1950-03","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","2",",0","2",",0","0",",0","28","3,0","1","1,0","10",",0","31",",0","26",",0","0",",0","0",",0","6","","","","","","-23.9",",0,21,","178","3,,0,28,+","51","1,,0,13,","5.1",",,0,13,","4.4",",0,06,","5975.3","0","839.1",",0","8.4",",,,0","64","1,,,0","-8.74",",0","-3.97",",,,0","-13.50",",,,0","","","","","","","","","","","",""
"USW00026627","1950-04","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","5",",0","1",",0","0",",0","29","1,0","2","1,0","5",",0","30",",0","10",",0","0",",0","0",",0","9","","","","","","-23.9",",0,02,","203","1,,0,08,+","53","1,,0,28,","2.5",",,0,28,","8.3",",0,25,","6644.3","0","669.0",",0","4.4",",,,0","86","1,,,0","-3.97",",0","0.93",",,,0","-8.87",",,,0","","","","","","","","","","","",""
"USW00026627","1950-05","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","5",",0","2",",0","0",",0","11",",0","0",",0","0",",0","23",",0","6",",0","0",",0","0",",0","11","","","","","","-15.0",",0,04,","102",",,0,07,+","0",",T,0,31,+","2.8",",,0,11,+","16.1",",0,24,","7174.5","0","530.2",",0","8.7",",,,0","0",",T,,0","1.23",",0","5.55",",,,0","-3.08",",,,0","","","","","","","","","","","",""
"USW00026627","1950-06","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","0",",0","0",",0","10","","","","","","-1.1",",0,01,","0",",,0,30,+","0",",T,0,01,","8.9",",,0,08,","15.6",",0,17,+","7497.9","0","323.4",",0","30.6",",,,0","0",",T,,0","7.55",",0","10.86",",,,0","4.25",",,,0","","","","","","","","","","","",""
"USW00026627","1950-07","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","2","","","","","","3.9",",0,29,","0",",,0,31,+","0",",,0,31,+","13.5",",,0,27,","26.7",",0,08,","145.6","0","145.6",",0","17.1",",,,0","0",",,,0","13.64",",0","18.62",",,,0","8.66",",,,0","","","","","","","","","","","",""
"USW00026627","1950-08","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","19",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","11","","","","","","1.1",",0,29,+","0",",,0,31,+","0",",,0,31,+","10.7",",,0,09,+","26.7",",0,15,","319.5","0","173.9",",0","56.0",",,,0","0",",,,0","12.72",",0","16.99",",,,0","8.46",",,,0","","","","","","","","","","","",""
"USW00026627","1950-09","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","12",",0","10",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","0",",0","0",",0","4","","","","","","-1.7",",0,22,","0",",,0,30,+","0",",T,0,26,","13.5",",,0,27,","19.4",",0,03,","653.2","0","333.7",",0","81.4",",,,0","0",",T,,0","7.21",",0","11.68",",,,0","2.73",",,,0","","","","","","","","","","","",""
"USW00026627","1950-10","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","5",",0","0",",0","0",",0","0",",0","0",",0","1",",0","22",",0","10",",0","0",",0","0",",0","4","","","","","","-18.3",",0,31,","0",",T,0,31,+","0",",T,0,31,+","2.3",",,0,15,","13.9",",0,01,","1244.4","0","591.2",",0","6.2",",,,0","0",",T,,0","-0.74",",0","3.18",",,,0","-4.65",",,,0","","","","","","","","","","","",""
"USW00026627","1950-11","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0","2,0","11",",0","2",",0","0",",0","17",",0","3",",0","8","1,0","29","1,0","17","1,0","0","1,0","0","1,0","11","","","","","","-27.8","1,0,23,","102",",,0,08,+","89",",,0,02,","4.8",",,0,02,","6.7","1,0,10,","2011.4","0","767.0","1,0","14.2",",,,0","198",",,,0","-9.23","2,0","-5.10","1,,,0","-13.36","1,,,0","","","","","","","","","","","",""
"USW00026627","1950-12","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","6",",0","2",",0","0",",0","31",",0","3",",0","17",",0","31",",0","30",",0","0",",0","0",",0","","","","","","","-33.9",",0,07,","102",",,0,31,+","25",",,0,31,+","3.0",",,0,26,+","1.1",",0,12,","3028.7","0","1017.3",",0","9.1",",,,0","129",",,,0","-14.48",",0","-11.12",",,,0","-17.84",",,,0","","","","","","","","","","","",""
"USW00026627","1951-01","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","9",",0","0",",0","0",",0","31",",0","4",",0","25",",0","31",",0","31",",0","0",",0","0",",0","7","","","","","","-42.8",",0,12,","305",",,0,31,+","71",",,0,06,","1.8",",,0,06,+","-5.0",",0,28,+","4294.3","0","1265.6",",0","8.4",",,,0","265",",,,0","-22.49",",0","-18.65",",,,0","-26.33",",,,0","","","","","","","","","","","",""
"USW00026627","1951-02","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","10",",0","0",",0","0",",0","28",",0","7",",0","18",",0","28",",0","27",",0","0",",0","0",",0","6","","","","","","-35.0",",0,18,","305",",,0,28,+","76",",,0,22,","1.5",",,0,22,","1.7",",0,22,","5231.7","0","937.4",",0","8.3",",,,0","303",",,,0","-15.15",",0","-10.58",",,,0","-19.72",",,,0","","","","","","","","","","","",""
"USW00026627","1951-03","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","3",",0","1",",0","0",",0","31",",0","2",",0","25",",0","31",",0","31",",0","0",",0","0",",0","3","","","","","","-36.7",",0,27,","330",",,0,09,+","97",",,0,20,","3.6",",,0,19,","-1.1",",0,31,","6374.2","0","1142.5",",0","5.2",",,,0","153",",,,0","-18.52",",0","-13.23",",,,0","-23.82",",,,0","","","","","","","","","","","",""
"USW00026627","1951-04","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","9",",0","4",",0","0",",0","21",",0","3",",0","0",",0","29",",0","11",",0","0",",0","0",",0","4","","","","","","-11.1",",0,04,","254",",,0,10,","51",",,0,28,+","10.7",",,0,16,","12.2",",0,20,","6969.9","0","595.7",",0","29.5",",,,0","179",",,,0","-1.52",",0","1.96",",,,0","-5.01",",,,0","","","","","","","","","","","",""
"USW00026627","1951-05","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","0",",0","0",",0","2","","","","","","-4.4",",0,01,","0",",,0,31,+","0",",T,0,02,","8.1",",,0,02,","19.4",",0,08,","7323.8","0","353.9",",0","12.7",",,,0","0",",T,,0","6.92",",0","12.08",",,,0","1.76",",,,0","","","","","","","","","","","",""
"USW00026627","1951-06","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.6","0","0.6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","2","","","","1","","0.6",",0,24,","0",",,0,30,+","0",",T,0,16,","6.4",",,0,20,","30.0",",0,26,","7530.0","0","206.2",",0","11.3",",,,0","0",",T,,0","11.48",",0","16.44",",,,0","6.52",",,,0","","","","","","","","","","","",""
"USW00026627","1951-07","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.6","0","0.0",",0","20",",0","11",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","9","","","","","","1.7",",0,22,+","0",",,0,31,+","0",",,0,31,+","14.5",",,0,16,","22.2",",0,11,","206.7","0","206.7",",0","92.7",",,,0","0",",,,0","11.66",",0","15.19",",,,0","8.14",",,,0","","","","","","","","","","","",""
"USW00026627","1951-08","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.6","0","0.0",",0","24",",0","16",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","0",",0","0",",0","7","","","","","","-1.1",",0,31,","0",",,0,31,+","0",",,0,31,+","30.7",",,0,21,","17.2",",0,28,+","465.4","0","258.7",",0","205.2",",,,0","0",",,,0","9.99",",0","13.36",",,,0","6.61",",,,0","","","","","","","","","","","",""
"USW00026627","1951-09","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.6","0","0.0",",0","17",",0","8",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","0",",0","0",",0","3","","","","","","-7.8",",0,28,","0",",,0,30,+","13",",,0,30,","8.9",",,0,08,","20.6",",0,03,","818.1","0","352.7",",0","51.3",",,,0","13",",,,0","6.58",",0","10.73",",,,0","2.42",",,,0","","","","","","","","","","","",""
